Category,Sub-category,Brand,Product Name,Rating,Review,Bersih,combined_features
treatment,eye serum,SKIN LAB,Dont Worry Wrinkle,4,"iseng beli harganya cukuo murah althea, pemakaian ga ngaruh apa-apa. bentuknya roll, diaplikasikan mata, dinginnn.. sensasi coolingnya. cuman pemakaian 2 bulanan, ga perubahan kulit mata. perawatan mata, enakan cream bentukan roll kaya gini",iseng beli harganya cukuo murah althea pemakaian  berpengaruh apa apa bentuknya gulungan diaplikasikan  dinginn sensasi coolingnya  pemakaian  bulanan  perubahan kulit  perawatan  enakan cream bentukan gulungan kayak,treatment eye serum SKIN LAB
treatment,eye serum,The Body Shop,Pomegranate Eye Roll On,1.6,"produk bersemangat beli krn mmng mata panda hitam besar, beli expectasi kupikir wooowww produknya isi serumnya gampang tumpah roller rollernya.",produk bersemangat beli    panda hitam  beli expectasi aku pikir wooww produknya isi serumnya mudah tumpah roller rollernya,treatment eye serum The Body Shop
treatment,eye serum,ULTIMA II,Procollagen Extrema Eye Essence,3.5,"ngaruh, mengurangi mata pandaku, harganya pricey, teksturnya ringan, mudah blend, menimbulkan whitecast milia, tekstur ringan, efek pemakaian jangka mata panda memudar, recommended",berpengaruh mengurangi  pandaku harganya pricey teksturnya ringan mudah blend menimbulkan whitecast milia tekstur ringan efek pemakaian jangka  panda memudar direkomendasikan,treatment eye serum ULTIMA II
treatment,eye serum,Guerlain,Orchidee Imperiale Eye Serum,5,"mata bermacam2, produk inj cocok ngilangin kerutan halus. malam pakai besoknya area mata moist otomatis kerutan tersamarkan. ga apply tipis. dapet gift 2ml dipakai 1. loveee😍",produk inj cocok menghilangkan kerutan halus malam pakai besoknya area  moist otomatis kerutan tersamarkan  apply tipis  hadiah ml dipakai  lovee,treatment eye serum Guerlain
treatment,eye serum,Breylee,Eyelash Growth Serum,4.5,"tuh iseng beli serum bulmat, beli produk breylee, harganya gak mahal. lumayan ngefek manjangin bulu mata. gak bikin tebal, bulu mata abisin serum tube. sayang aplikatornya kayak kuas tipis, nyaman diaplikasikan, kecolok mata😭",iseng beli serum bulmat beli produk breylee harganya  mahal lumayan berakibat memanjangkan bulu    tebal bulu  habiskan serum tube sayang aplikatornya  kuas tipis nyaman diaplikasikan kecolok,treatment eye serum Breylee
treatment,eye serum,Tiff,Eyes Wakeup! Contour Serum,3.7,"sihhh versi praktisnya x. biar hasilnya optimal kudu pake sihh euclea. kalo, pake serum gini, roll on enak reflexi mata lelah, eye serumnya gak lengket, cepat meresap aroma kopinya enak. karna gak mata panda/kantuny mata, pake trear wrinkle mata, lumayan hasilnya progressnya butuh liat hasilnya..",sih versi praktisnya  biar hasilnya optimal  pakai sih euclea  pakai serum  gulungan   reflexi  lelah eye serumnya  lengket cepat meresap aroma kopinya     panda kantuny  pakai trear wrinkle  lumayan hasilnya progressnya butuh  hasilnya,treatment eye serum Tiff
treatment,eye serum,Lunasol,Day Treatment Eye Essence,3.5,"gatau deh, mamaku beli gak pakai, pakai nyaman, gapernah pakai eye cream. sampe produknya 90%an gak dipakai-pakai",enggak tau deh mamaku beli  pakai pakai nyaman enggak pernah pakai eye cream  produknya an  dipakai pakai,treatment eye serum Lunasol
treatment,eye serum,Natasha,Nox - Green Coffee Eye Lift Cream,4,"pke semingguan. suka begadang cekung mata. takut pake brand natasha. so far kulitku ga nimbulin milia. pake pgi malam, menurutku bikin kulit kencang, pakai eye cream raiku beauty ga efek. kandungan coffeenya bikin produk baunya enak tekturnya ringan, kulitku cepat meresap.",pakai semingguan suka begadang cekung  takut pakai merek natasha sok far kulitku  menimbulkan milia pakai pagi malam menurutku  kulit kencang pakai eye cream raiku cantik  efek kandungan coffeenya  produk baunya  tekturnya ringan kulitku cepat meresap,treatment eye serum Natasha
treatment,eye serum,Yves Rocher,Anti-fatigue Moisturizing Fresh Gel,3.3,"ga ngefek apa2 wkwk. teksturnya gel sensasi dingin diaplikasikan. mayan ngelembapin ngilangin dark circles. mata lelah ga ngefek, ga bikin seger gimana. bikin lembab. repurchase? kalo diskon",berakibat  wkwk teksturnya gel sensasi dingin diaplikasikan lumayan ngelembapin menghilangkan dark circles  lelah  berakibat   segar   lembap repurchase  diskon,treatment eye serum Yves Rocher
treatment,eye serum,Yves Saint Laurent,Forever Youth Liberator Eye Zone Serum,3,"lumayan pake, beli karna racun mba2 counter, cuman ngerasa gak mencerahkan mata panda efeknya cuman melembabkan mata ku kering cuman lumayan kalo ditumpuk concelaer gabakal nge crack, packaging bagus bgt ungu2 abis gak ku buang tempatnya hehe💜",lumayan pakai beli  racun mbak counter    mencerahkan  panda efeknya  melembabkan  ku kering  lumayan  ditumpuk concelaer enggak bakal nge crack packaging bagus banget ungu habis  ku buang tempatnya hehe,treatment eye serum Yves Saint Laurent
treatment,eye serum,humphrey,Firming & Lifting Eye Serum,2.7,"keracun reviewnya lifni sanders, bagus kerutan mata. dipake makeup bagus, gak cakey daerah mata. tapiii, kerutan keliatan perubahannya. harganya pricey. kecewa. ganti murah bagus.",keracun reviewnya lifni sanders bagus kerutan  dipakai makeup bagus  cakey daerah   kerutan  perubahannya harganya pricey kecewa ganti murah bagus,treatment eye serum humphrey
treatment,eye serum,Sarange,Natural Phyto Whitening and Wrinkle Eye Serum,3.3,"bingung aslinya rekomin engga hehe.. fyi habis 4 tube ga efek kantong mataku. ga cocok pakai produk? teksturnya encer ga berat dimata, gaada baunya, ga perih, pake ga kira2, awet, rutin pakai ga nendang haha. harganya ga murah lo🥲",bingung aslinya rekomin  hehe asal tahu saja habis  tube  efek kantong mataku  cocok pakai produk teksturnya encer  berat dimata enggak ada baunya  perih pakai   awet rutin pakai  nendang haha harganya  murah,treatment eye serum Sarange
treatment,eye serum,Breylee,BREYLEE Retinol Eye Serum,3.3,"i think that there are no effects from this eye serum, or maybe i need more time since ive been using it for only 2 months?🥲👍 but the roller is very relaxing to use haha. i usually put it in the refridgerator and use the roller when its cold. i dont think i would repurchase though",berfikir  there   effects   eye serum    need    ive  using   only     roller   relaxing  use haha  usually put    refridgerator  use  roller when  cold  do not berfikir  would repurchase though,treatment eye serum Breylee
treatment,eye serum,Aesop,Parsley Seed Anti-Oxidant Eye Serum,4,pake coba menghilangkan dark circles kykny butuh. bener bener ga recommend pake pipi mata jerawatan my undereyes muncul milia. ga worth it harga ingredients.,pakai coba menghilangkan dark circles  butuh    direkomendasikan pakai pipi  jerawatan my undereyes muncul milia  bernilai  harga ingredients,treatment eye serum Aesop
treatment,eye serum,Whamisa,Organic Flower Ferment Eye Essence,4,"review eye essence.. pemakaian 3 bln pakainya ga rutin( suka lupa), blom merasakan efeknya sadar lifestyle ku ga mendukung😓. isinya, ga pakai area mata. area dahi( suka berkerut kalo mikir) smile line. tetep alan habiskan produk ku update.. berjanji pakai siang malam..🤣🤣🤣",ulasan eye essence pemakaian   pakainya  rutin suka lupa  merasakan efeknya sadar gaya hidup ku  mendukung isinya  pakai area  area dahi suka berkerut  pikir smile line  alan habiskan produk ku perbarui berjanji pakai siang malam,treatment eye serum Whamisa
treatment,eye serum,Zap,Beauty Eye Gel,2.3,kepengen nyoba hasil nuker poin zap clinic. tekstur produk gel sesuai namanya klaimnya mengurangi kerutan mata. sayangnya efek kurasain pake produk ga seindah klaimnya. kurasain pake produk cuman mata kerasa lembab. ga berminat beli produk:),mencoba hasil menukar poin zap clinic tekstur produk gel sesuai namanya klaimnya mengurangi kerutan  sayangnya efek kurasain pakai produk  seindah klaimnya kurasain pakai produk   kerasa lembap  berminat beli produk,treatment eye serum Zap
treatment,eye serum,The Body Shop,moisture white shiso eye serum,3,"eye serum g ngefek, ga tau dech, makenya malem tidur mata texturnya kental warnanya putih, gampang aplikasiinnya packagingnya,, ringan awet. model pump repurchase: nope",eye serum  berakibat   deh makenya malam tidur  texturnya kental warnanya putih mudah aplikasiinnya packagingnya ringan awet model pump repurchase,treatment eye serum The Body Shop
treatment,eye serum,Innisfree,White tone up eye serum,2.5,"harga pricey bgt.. beli 299k, packingnya sturdy jd gampang dibawa kemana2 takut pecah.. pakai habis 1 botol daaaaan efeknya adem seger mata.. 299k bikin seger area mata???? uh no no no.. gak beli kayaknya gak beli cream cream mata deh.. pricey gak ngefek.. jauuuuh lbh ngefek pake face oil as an eye cream.. signifikan hasilnya.. save your money guys!",harga pricey banget beli kak packingnya sturdy  mudah dibawa ke mana takut pecah pakai habis  botol daan efeknya adem segar  kak  segar area  uh     beli   beli cream cream  deh pricey  berakibat   berakibat pakai face oil as an eye cream signifikan hasilnya menyimpan your uang teman-teman,treatment eye serum Innisfree
treatment,eye serum,A by BOM,Ultra Time Return Eye Serum,5,"serum teksturnya gel, serum muka mata. bahan utamanya aloe vera, orang bilang susah nyerap menyerap mudahnya. bikin area mata well hydrated. ukurannya 30ml! double the size of a normal eye cream/serum. sampe bingung dipake. lucunya, pakai area mata sampe area alis keliatan alis mengkilat hitam. kandungan aloe vera-nya?",serum teksturnya gel serum muka  bahan utamanya aloe vera manusia bilang susah menyerap menyerap mudahnya  area  well hydrated ukurannya ml double  ukuran of  normal eye cream serum  bingung dipakai lucunya pakai area   area alis  alis mengkilat hitam kandungan aloe vera nya,treatment eye serum A by BOM
treatment,eye serum,Careprost,Bimatoprost Ophthalmic Solution,5,"gara2 surfin’ the internet cari best serum for eyelashes, nemu latisse, searching lg, careprost dupe latisse but much cheaper. gw iseng beli tokped, nyobain botol abis 3, emg tumbuh panjangan ga gampang rontok! pakai botol 2, cuman emg mata droopy krn efek obat tetesnya, kayaknya mencapai bulu mata, ganti coba.",gara surfin  internet cari terbaik serum  eyelashes menemukan latisse mencari  careprost dupe latisse   cheaper  iseng beli tokped mencoba botol habis   tumbuh panjangan  mudah rontok pakai botol     droopy  efek obat tetesnya  mencapai bulu  ganti coba,treatment eye serum Careprost
treatment,eye serum,DHC,DHC Eye Bags Serum,3.5,pake periiih mata krn kulit mataku tipis. pemakaian ga perih. adem dipake aplikatornya kaya besi. tp meredakan mata panda ga merasakan efek,pakai periih   kulit mataku tipis pemakaian  perih adem dipakai aplikatornya kayak besi  meredakan  panda  merasakan efek,treatment eye serum DHC
treatment,eye serum,Shiseido,Shiseido Adenovital Eyelash Serum,4,"pakai serum ga eyelash alis, alis tipis so far pake hasilnya bagus, bulmat jd alis subur signifikan. warnanya putih bening, tubenya ga perih kalo kena mata, hasilnya ga instan progress.",pakai serum  eyelash alis alis tipis sok far pakai hasilnya bagus bulmat  alis subur signifikan warnanya putih bening tubenya  perih  sentuh  hasilnya  instan progress,treatment eye serum Shiseido
treatment,eye serum,Elizabeth Arden,Prevage Anti Aging Eye Serum,5,"salah eye cream terbaik pake, creamnya berwarna kuning lembut, pakai malam efek glowingnya berasa lembut kulit, pemakaian semalam perbedaan, wangi cream lembut enak",eye cream terbaik pakai creamnya berwarna kuning lembut pakai malam efek glowingnya berasa lembut kulit pemakaian semalam perbedaan wangi cream lembut,treatment eye serum Elizabeth Arden
treatment,eye serum,Tatcha,Luminous deep hydration firming eye serum,3.5,actually productny tp sayang jd milia😭😭 berharap bgt cocok kulit. but productny enam ringan ga kerasa pake eyecream tp lembabny. applikatorny enk pake apply kaya dingin”.,productny  sayang  milia berharap banget cocok kulit  productny enam ringan  kerasa pakai eyecream  lembabny applikatorny  pakai apply kayak dingin,treatment eye serum Tatcha
treatment,eye serum,Collagen by Watsons,Bright Eye Treatment Serum,2.5,"konsistensinya padat kandungan silikonnya, warnanya gel bening daya serapnya kulit lumayan. baunya suka ga menyengat, hasil dapetin menghidrasi kantung mata claim whiteningnya ga buatku. packagingnya bagus lubang ngeluarinnya ga takut isinya meluber",konsistensinya padat kandungan silikonnya warnanya gel bening daya serapnya kulit lumayan baunya suka  menyengat hasil  menghidrasi kantong  klaim whiteningnya  buatku packagingnya bagus lubang ngeluarinnya  takut isinya meluber,treatment eye serum Collagen by Watsons
treatment,eye serum,SMOOTO,Vita Berry Bright Eye Serum,3,"packagingnya lucu, kalinya pakai eye serum. harga segini murah 11 12 purbasari harganya. dicoba, sensasinya dingin menyegarkan. pemakaian malam milia muncul mata stop keburu miliaku nambah.",packagingnya lucu kalinya pakai eye serum harga segini murah   purbasari harganya dicoba sensasinya dingin menyegarkan pemakaian malam milia muncul  berhenti keburu miliaku menambah,treatment eye serum SMOOTO
treatment,eye serum,Sampar,Eye Rule Airless Pen,2.5,suka bentuknya roll menurutku bantu melancarkan perederan darah mata simpan kulkas kasih sensasi dingin rileks. serumnya nggak merasakan perubahan pake produk. menurutku ada/ngga essensenya. pake alat bikin rileks mata pake eye cream.,suka bentuknya gulungan menurutku bantu melancarkan perederan darah  simpan kulkas kasih sensasi dingin relaks serumnya  merasakan perubahan pakai produk menurutku ada ngga essensenya pakai alat  relaks  pakai eye cream,treatment eye serum Sampar
treatment,eye serum,NIOD,Fractionated Eye Contour Concentrate,3,"orangnya alergi, sekolah sampe kuliah bandung, dingin jd alergi. tua, jd serum mantep ngurangin garis halus, nemulah. very high expectation, soale mahal, makenya ga pelit. sebulan nyoba, oh belom apa2. nyoba, dibilang lingkaran hitam nambah. sampe 5, definitely ga perubahan. repurchase? definitely no.",orangnya alergi sekolah  kuliah bandung dingin  alergi tua  serum mantap ngurangin garis halus nemulah   expectation  mahal makenya  pelit sebulan mencoba oh   mencoba dibilang lingkaran hitam menambah   definitely  perubahan repurchase definitely,treatment eye serum NIOD
treatment,eye serum,La Prairie,Platinum eye serum,4.5,"eye serum super duper hydrating. takjub produk2 mata la prairie. coba eye cream eye serum. gila bagusnya kebangetan. eye serum ngasih deep hydration 24 jam. karna cuci muka, area mata tetep lembab. no fine lines. gilak bener, belom tandingannya. pakainya setetes 2 mata. pakai malem. sayang kalo skincare mehong dipake pagi, gak rela gt haha. harganya 6. 5 jt ukuran 15ml. repurchase? no. suka eye cream la prairie.",eye serum super duper hydrating takjub produk   prairie coba eye cream eye serum gila bagusnya  eye serum mengasih deep hydration  jam  cuci muka area   lembap  fine lines gila   tandingannya pakainya setetes   pakai malam sayang  skincare mahal dipakai pagi  rela  haha harganya   juta ukuran ml repurchase  suka eye cream  prairie,treatment eye serum La Prairie
treatment,eye serum,Yves Rocher,Hydra Vegetal Anti-fatigue Moisturizing fresh Gel,4,"eye gel ngebantu melembabkan area mata, mencerahkan dark eye ntah ngaruh gaterlalu item matanya. produk menyebabkan milia. gatau repurchase engga ngebantu melembabkan,.",eye gel membantu melembabkan area  mencerahkan dark eye  berpengaruh gaterlalu hitam matanya produk menyebabkan milia enggak tau repurchase  membantu melembabkan,treatment eye serum Yves Rocher
